age,sex,job,housing,saving_accounts,checking_account,credit_amount,duration,purpose,risk,credit_per_month,age_group,credit_to_age_ratio,no_checking,no_saving,saving_level,checking_level,financial_security
40.0,male,1,rent,quite rich,little,1597.0,10.0,car,good,159.68403159684033,31-40,39.925,0,0,3,1,1.1551790527531767
35.0,female,2,own,little,little,1381.0,24.0,car,bad,57.53926919711678,31-40,39.457142857142856,0,0,1,1,0.4199916001679966
35.0,male,2,own,little,little,5842.0,36.0,car,good,162.27327018693927,31-40,166.9142857142857,0,0,1,1,0.1461560947091494
33.0,male,1,own,little,little,2579.0,12.0,car,bad,214.89875843679695,31-40,78.15151515151516,0,0,1,1,0.27940765576976806
23.0,female,2,rent,little,little,7882.375,18.0,education,good,437.8853952558191,18-30,342.7119565217391,0,0,1,1,0.11258250186464769
31.0,female,3,own,quite rich,little,2782.0,21.0,car,good,132.46988238655302,31-40,89.74193548387096,0,0,3,1,0.7932310946589106
33.0,female,2,own,little,moderate,1042.0,18.0,car,bad,57.885673018165654,31-40,31.575757575757574,0,0,1,2,0.4897159647404506
20.0,female,2,rent,rich,little,3186.0,15.0,car,good,212.38584094393707,18-30,159.3,0,0,4,1,0.9555661729574774
30.0,male,2,own,little,moderate,2028.0,12.0,car,good,168.98591784017998,18-30,67.6,0,0,1,2,0.33025099075297226
47.0,male,1,own,little,moderate,958.0,12.0,car,good,79.82668110990751,41-50,20.382978723404257,0,0,1,2,0.5107252298263534
34.0,male,3,own,moderate,little,1591.0,21.0,furniture/equipment,good,75.75829722394171,31-40,46.794117647058826,0,0,2,1,0.7719027402547278
25.0,female,2,own,little,moderate,2762.0,12.0,furniture/equipment,bad,230.14748770935756,18-30,110.48,0,0,1,2,0.2658160552897395
21.0,male,2,rent,little,moderate,2779.0,18.0,car,good,154.3803122048775,18-30,132.33333333333334,0,0,1,2,0.26462026991267534
29.0,male,2,own,little,little,2743.0,28.0,radio/TV,good,97.9607871147459,18-30,94.58620689655173,0,0,1,1,0.2671653753673524
46.0,male,2,own,rich,little,1149.0,18.0,radio/TV,good,63.82978723404255,41-50,24.97826086956522,0,0,4,1,1.8613308515588645
20.0,male,2,own,little,little,1313.0,9.0,furniture/equipment,good,145.872680813243,18-30,65.65,0,0,1,1,0.432338953739732
55.0,female,0,free,little,little,1190.0,18.0,repairs,bad,66.10743847564024,51-60,21.636363636363637,0,0,1,1,0.4566210045662101
64.5,male,1,own,little,little,3448.0,5.0,business,good,689.4621075784843,60+,53.457364341085274,0,0,1,1,0.22482014388489208
29.0,male,3,own,little,moderate,7882.375,24.0,vacation/others,bad,328.4186075580184,18-30,271.8060344827586,0,0,1,2,0.11258250186464769
36.0,male,3,free,little,little,1872.0,6.0,furniture/equipment,good,311.94800866522246,31-40,52.0,0,0,1,1,0.34818941504178275
33.0,male,2,own,little,little,2058.0,24.0,repairs,good,85.74642723219866,31-40,62.36363636363637,0,0,1,1,0.3270111183780249
25.0,male,2,own,little,little,2136.0,9.0,furniture/equipment,good,237.30696589267862,18-30,85.44,0,0,1,1,0.31887755102040816
25.0,male,2,own,little,moderate,1484.0,12.0,radio/TV,bad,123.65636196983586,18-30,59.36,0,0,1,2,0.4025764895330113
23.0,male,1,rent,quite rich,little,660.0,6.0,repairs,good,109.98166972171305,18-30,28.695652173913043,0,0,3,1,1.8072289156626504
37.0,female,2,own,rich,little,1287.0,24.0,car,good,53.622765718095074,31-40,34.78378378378378,0,0,4,1,1.7490161783996503
64.5,male,0,own,little,little,3394.0,42.0,repairs,good,80.80759981905193,60+,52.62015503875969,0,0,1,1,0.2275830678197542
26.0,female,0,own,little,rich,609.0,12.0,business,bad,50.745771185734526,18-30,23.423076923076923,0,0,1,3,0.6215040397762586
39.0,male,3,own,little,little,1884.0,12.0,car,good,156.98691775685361,31-40,48.30769230769231,0,0,1,1,0.34674063800277394
30.0,female,2,own,little,little,1620.0,12.0,furniture/equipment,good,134.98875093742188,18-30,54.0,0,0,1,1,0.38167938931297707
29.0,male,2,own,little,moderate,2629.0,20.0,vacation/others,good,131.44342782860855,18-30,90.65517241379311,0,0,1,2,0.27555800496004407
41.0,male,1,own,little,little,719.0,12.0,education,bad,59.91167402716441,41-50,17.536585365853657,0,0,1,1,0.5817335660267597
30.0,female,3,own,little,moderate,5096.0,42.0,furniture/equipment,bad,121.33044451322588,18-30,169.86666666666667,0,0,1,2,0.16404199475065617
41.0,female,1,rent,little,little,1244.0,9.0,education,good,138.20686590378847,41-50,30.341463414634145,0,0,1,1,0.4456327985739751
34.0,female,2,own,little,little,1842.0,36.0,car,bad,51.16524540984973,31-40,54.1764705882353,0,0,1,1,0.3518648838845883
35.0,male,2,own,little,moderate,2576.0,7.0,radio/TV,good,367.9474360805599,31-40,73.6,0,0,1,2,0.2796420581655481
55.0,female,3,own,little,rich,1424.0,12.0,furniture/equipment,good,118.65677860178319,51-60,25.89090909090909,0,0,1,3,0.41254125412541254
61.0,male,2,own,rich,moderate,1512.0,15.0,repairs,bad,100.79328044797013,60+,24.78688524590164,0,0,4,2,1.5923566878980893
30.0,male,3,own,little,little,7882.375,36.0,car,good,218.94877920057777,18-30,262.74583333333334,0,0,1,1,0.11258250186464769
29.0,female,2,own,little,little,518.0,6.0,radio/TV,good,86.31894684219296,18-30,17.862068965517242,0,0,1,1,0.6587615283267457
34.0,male,2,own,little,little,2759.0,12.0,furniture/equipment,good,229.89750854095493,31-40,81.1470588235294,0,0,1,1,0.26602819898909286
35.0,male,3,own,little,little,2670.0,24.0,car,good,111.24536477646764,31-40,76.28571428571429,0,0,1,1,0.2724795640326976
31.0,male,2,own,little,little,4817.0,24.0,car,bad,200.69997083454854,31-40,155.38709677419354,0,0,1,1,0.17190991920233797
29.0,female,3,own,little,little,2679.0,24.0,car,good,111.62034915211865,18-30,92.37931034482759,0,0,1,1,0.2718129926610492
36.0,male,2,rent,little,little,3905.0,11.0,car,good,354.96773020634487,31-40,108.47222222222223,0,0,1,1,0.20387359836901123
35.0,male,2,free,little,little,3386.0,12.0,car,bad,282.14315473710525,31-40,96.74285714285715,0,0,1,1,0.22799817601459188
27.0,female,2,own,little,little,343.0,6.0,domestic appliances,good,57.15714047658723,18-30,12.703703703703704,0,0,1,1,0.7446016381236039
32.0,male,2,own,little,little,4594.0,18.0,radio/TV,good,255.20804399755568,31-40,143.5625,0,0,1,1,0.1787629603146228
37.0,male,2,own,little,little,3620.0,36.0,furniture/equipment,good,100.55276242326603,31-40,97.83783783783784,0,0,1,1,0.21645021645021645
36.0,male,2,own,little,little,1721.0,15.0,car,good,114.72568495433639,31-40,47.80555555555556,0,0,1,1,0.3675119441381845
34.0,female,3,rent,little,moderate,3017.0,12.0,furniture/equipment,good,251.39571702358137,31-40,88.73529411764706,0,0,1,2,0.24894199651481208
38.0,male,2,own,little,moderate,754.0,12.0,education,good,62.828097658528456,31-40,19.842105263157894,0,0,1,2,0.5701254275940707
34.0,male,2,own,little,little,1950.0,18.0,business,good,108.32731514915837,31-40,57.35294117647059,0,0,1,1,0.3389830508474576
63.0,male,2,own,little,little,2924.0,24.0,car,good,121.82825715595183,60+,46.41269841269841,0,0,1,1,0.254841997961264
29.0,female,1,rent,little,little,1659.0,24.0,radio/TV,bad,69.12211991167034,18-30,57.206896551724135,0,0,1,1,0.37608123354644607
32.0,male,2,own,little,little,7238.0,42.0,radio/TV,good,172.32923025642248,31-40,226.1875,0,0,1,1,0.12138868657441128
26.0,female,2,own,little,little,2764.0,33.0,business,good,83.75503772612952,18-30,106.3076923076923,0,0,1,1,0.2656748140276302
35.0,male,1,own,little,little,4679.0,24.0,car,good,194.95021040789965,31-40,133.68571428571428,0,0,1,1,0.17608733932030285
22.0,male,2,rent,moderate,moderate,3092.0,24.0,radio/TV,bad,128.82796550143743,18-30,140.54545454545453,0,0,2,2,0.48875855327468226
23.0,female,2,own,little,little,448.0,6.0,education,bad,74.65422429595067,18-30,19.47826086956522,0,0,1,1,0.6906077348066298
28.0,male,1,own,little,little,654.0,9.0,car,bad,72.65859348961227,18-30,23.357142857142858,0,0,1,1,0.6045949214026602
36.0,male,3,own,little,little,1238.0,6.0,education,good,206.29895017497083,31-40,34.388888888888886,0,0,1,1,0.44682752457551383
33.0,male,2,own,little,moderate,1245.0,18.0,radio/TV,bad,69.16282428753958,31-40,37.72727272727273,0,0,1,2,0.4454342984409799
26.0,female,2,rent,little,little,3114.0,18.0,furniture/equipment,bad,172.99038942280984,18-30,119.76923076923077,0,0,1,1,0.24307243558580457
24.0,male,2,own,quite rich,little,2569.0,39.0,car,good,65.87010589472065,18-30,107.04166666666667,0,0,3,1,0.8405715886803026
25.0,male,2,own,little,rich,5152.0,24.0,radio/TV,good,214.65772259489188,18-30,206.08,0,0,1,3,0.1625487646293888
39.0,male,1,own,moderate,moderate,1037.0,12.0,business,good,86.40946587784352,31-40,26.58974358974359,0,0,2,2,0.9818360333824252
44.0,male,2,own,little,little,1478.0,15.0,furniture/equipment,good,98.52676488234118,41-50,33.59090909090909,0,0,1,1,0.4035512510088782
23.0,female,1,own,little,moderate,3573.0,12.0,radio/TV,good,297.72518956753606,18-30,155.34782608695653,0,0,1,2,0.21867483052700631
26.0,male,2,own,little,moderate,1201.0,24.0,car,good,50.0395816840965,18-30,46.19230769230769,0,0,1,2,0.45433893684688775
57.0,female,2,rent,rich,little,3622.0,30.0,furniture/equipment,good,120.72930902303256,51-60,63.54385964912281,0,0,4,1,0.8654262224145391
30.0,female,2,own,rich,little,960.0,15.0,furniture/equipment,good,63.995733617758816,18-30,32.0,0,0,4,1,2.0408163265306123
44.0,male,2,own,quite rich,little,1163.0,12.0,car,good,96.9085909507541,41-50,26.431818181818183,0,0,3,1,1.3869625520110955
47.0,male,3,own,little,moderate,1209.0,6.0,car,bad,201.46642226295617,41-50,25.72340425531915,0,0,1,2,0.4526935264825713
52.0,male,2,own,little,little,3077.0,12.0,radio/TV,good,256.39530039163407,51-60,59.17307692307692,0,0,1,1,0.24527839097375523
62.0,female,2,free,little,little,3757.0,24.0,car,good,156.53514436898462,60+,60.596774193548384,0,0,1,1,0.21021652301870927
35.0,male,1,rent,moderate,little,1418.0,10.0,car,good,141.78582141785822,31-40,40.51428571428571,0,0,2,1,0.8271298593879238
26.0,male,2,rent,little,little,3518.0,6.0,car,good,586.2356273954341,18-30,135.30769230769232,0,0,1,1,0.2213368747233289
26.0,male,2,own,little,little,1934.0,12.0,radio/TV,good,161.15323723023081,18-30,74.38461538461539,0,0,1,1,0.34083162917518744
42.0,female,3,free,little,moderate,7882.375,27.0,business,bad,291.92900262953225,41-50,187.67559523809524,0,0,1,2,0.11258250186464769
27.0,female,2,own,moderate,little,1237.0,6.0,radio/TV,good,206.13231128145307,18-30,45.81481481481482,0,0,2,1,0.8940545373267769
38.0,male,2,own,little,moderate,368.0,6.0,radio/TV,good,61.32311281453091,31-40,9.68421052631579,0,0,1,2,0.7309941520467836
39.0,male,1,rent,little,little,2122.0,12.0,car,good,176.81859845012917,31-40,54.41025641025641,0,0,1,1,0.3203074951953876
20.0,male,2,own,little,little,2996.0,24.0,furniture/equipment,bad,124.82813216115994,18-30,149.8,0,0,1,1,0.2502502502502503
29.0,male,3,rent,moderate,moderate,7882.375,36.0,furniture/equipment,bad,218.94877920057777,18-30,271.8060344827586,0,0,2,2,0.22516500372929538
40.0,male,2,own,little,little,1585.0,24.0,furniture/equipment,good,66.03891504520645,31-40,39.625,0,0,1,1,0.3868471953578337
32.0,male,1,own,little,moderate,1301.0,18.0,radio/TV,good,72.27376256874618,31-40,40.65625,0,0,1,2,0.43459365493263796
28.0,male,2,own,moderate,rich,1323.0,6.0,car,good,220.46325612397933,18-30,47.25,0,0,2,3,0.8609556607834696
27.0,female,2,own,little,little,3123.0,24.0,car,bad,130.11957835090203,18-30,115.66666666666667,0,0,1,1,0.24254183846713556
42.0,male,2,free,little,little,5493.0,36.0,car,good,152.5790950251382,41-50,130.78571428571428,0,0,1,1,0.15401201293700909
49.0,male,2,own,moderate,rich,1126.0,9.0,radio/TV,good,125.09721142095323,41-50,22.979591836734695,0,0,2,3,0.9407337723424272
38.0,male,2,own,moderate,moderate,1216.0,24.0,radio/TV,bad,50.66455564351485,31-40,32.0,0,0,2,2,0.9025270758122743
24.0,female,2,rent,little,little,1207.0,24.0,car,bad,50.289571267863835,18-30,50.291666666666664,0,0,1,1,0.45310376076121434
27.0,male,1,own,little,little,1309.0,10.0,car,bad,130.88691130886912,18-30,48.48148148148148,0,0,1,1,0.43308791684711995
36.0,male,2,own,quite rich,rich,2360.0,15.0,car,good,157.3228451436571,31-40,65.55555555555556,0,0,3,3,0.8928571428571429
34.0,male,3,own,moderate,moderate,6850.0,15.0,car,bad,456.63622425171656,31-40,201.47058823529412,0,0,2,2,0.25477707006369427
28.0,male,2,own,little,little,1413.0,24.0,radio/TV,good,58.87254697720928,18-30,50.464285714285715,0,0,1,1,0.41442188147534187
45.0,male,3,own,moderate,little,7882.375,39.0,car,good,202.1069972564806,41-50,175.1638888888889,0,0,2,1,0.22516500372929538
26.0,male,2,own,little,little,759.0,12.0,car,bad,63.24472960586618,18-30,29.192307692307693,0,0,1,1,0.5685048322910745
32.0,male,3,free,little,little,4686.0,36.0,car,good,130.1630510263604,31-40,146.4375,0,0,1,1,0.17587055926837847
26.0,male,2,rent,little,rich,2687.0,15.0,business,good,179.1213919072062,18-30,103.34615384615384,0,0,1,3,0.27122321670735017
20.0,male,2,rent,little,moderate,585.0,12.0,radio/TV,good,48.74593783851346,18-30,29.25,0,0,1,2,0.6309148264984227
54.0,male,2,own,little,little,2255.0,24.0,car,good,93.95441856589308,51-60,41.75925925925926,0,0,1,1,0.30721966205837176
37.0,female,2,own,little,little,609.0,6.0,car,good,101.48308615230795,31-40,16.45945945945946,0,0,1,1,0.6215040397762586
40.0,male,1,own,little,little,1361.0,6.0,car,good,226.7955340776537,31-40,34.025,0,0,1,1,0.42354934349851764
23.0,female,2,rent,little,little,7127.0,36.0,furniture/equipment,bad,197.96672314657928,18-30,309.8695652173913,0,0,1,1,0.12304663467454167
43.0,male,2,own,moderate,little,1203.0,6.0,car,good,200.4665889018497,41-50,27.976744186046513,0,0,2,1,0.9078529278256922
36.0,male,2,free,little,little,700.0,6.0,radio/TV,good,116.64722546242292,31-40,19.444444444444443,0,0,1,1,0.5882352941176471
44.0,male,2,free,little,little,5507.0,24.0,repairs,good,229.448772967793,41-50,125.1590909090909,0,0,1,1,0.1536806516059628
24.0,female,2,own,little,little,3190.0,18.0,radio/TV,bad,177.21237709016165,18-30,132.91666666666666,0,0,1,1,0.23866348448687355
53.0,male,2,free,little,little,7119.0,42.0,furniture/equipment,bad,169.49596438180043,51-60,134.32075471698113,0,0,1,1,0.1231678778174652
23.0,female,2,own,moderate,little,3488.0,24.0,car,good,145.32727803008208,18-30,151.65217391304347,0,0,2,1,0.4456327985739751
26.0,female,1,own,little,moderate,1113.0,18.0,radio/TV,good,61.82989833898117,18-30,42.80769230769231,0,0,1,2,0.47326076668244205
30.0,male,2,own,little,moderate,7882.375,26.0,car,good,303.1566093611784,18-30,262.74583333333334,0,0,1,2,0.11258250186464769
31.0,female,2,own,moderate,little,1532.0,15.0,education,good,102.12652489834011,31-40,49.41935483870968,0,0,2,1,0.7898894154818326
42.0,male,1,own,little,little,1503.0,4.0,radio/TV,good,375.65608597850536,41-50,35.785714285714285,0,0,1,1,0.3995205753096284
31.0,male,2,rent,little,little,2302.0,36.0,radio/TV,bad,63.942668259215026,31-40,74.25806451612904,0,0,1,1,0.30284675953967294
41.0,male,1,own,little,little,662.0,6.0,car,good,110.31494750874853,41-50,16.146341463414632,0,0,1,1,0.601684717208183
32.0,male,2,own,little,moderate,2273.0,36.0,education,good,63.13713507958113,31-40,71.03125,0,0,1,2,0.30553009471432935
28.0,female,2,rent,moderate,moderate,2631.0,15.0,car,bad,175.38830744617027,18-30,93.96428571428571,0,0,2,2,0.550812448361333
41.0,male,2,rent,little,little,1503.0,12.0,car,good,125.23956336971919,41-50,36.65853658536585,0,0,1,1,0.3995205753096284
26.0,male,2,own,moderate,little,1311.0,24.0,radio/TV,good,54.62272405316445,18-30,50.42307692307692,0,0,2,1,0.8654262224145391
25.0,male,2,own,little,little,3105.0,24.0,radio/TV,good,129.3696095996,18-30,124.2,0,0,1,1,0.24360535931790497
33.0,male,2,rent,little,rich,2319.0,21.0,education,bad,110.42331317556307,31-40,70.27272727272727,0,0,1,3,0.30129557095510695
64.5,female,3,own,little,little,1374.0,6.0,car,good,228.96183969338443,60+,21.302325581395348,0,0,1,1,0.42122999157540014
37.0,female,2,own,little,moderate,3612.0,18.0,furniture/equipment,good,200.65551913782565,31-40,97.62162162162163,0,0,1,2,0.21682567215958368
42.0,male,3,free,little,little,7763.0,42.0,car,bad,184.82893264446085,41-50,184.83333333333334,0,0,1,1,0.11411617026132603
45.0,female,1,own,little,rich,3049.0,18.0,furniture/equipment,good,169.3794789178379,41-50,67.75555555555556,0,0,1,3,0.24697456162015316
23.0,male,2,rent,little,moderate,1534.0,12.0,radio/TV,bad,127.82268144321307,18-30,66.69565217391305,0,0,1,2,0.3946329913180742
60.0,male,2,free,little,little,2032.0,24.0,car,good,84.6631390358735,51-60,33.86666666666667,0,0,1,1,0.32981530343007914
31.0,male,2,own,little,little,6350.0,30.0,furniture/equipment,bad,211.65961134628844,31-40,204.83870967741936,0,0,1,1,0.1360544217687075
34.0,male,1,own,little,rich,2864.0,18.0,furniture/equipment,bad,159.10227209599466,31-40,84.23529411764706,0,0,1,3,0.2587991718426501
61.0,male,1,own,little,little,1255.0,12.0,car,good,104.5746187817682,60+,20.57377049180328,0,0,1,1,0.4434589800443459
43.0,male,2,free,little,little,1333.0,24.0,car,bad,55.53935252697804,41-50,31.0,0,0,1,1,0.4286326618088298
37.0,female,2,own,little,little,2022.0,24.0,car,good,84.2464897295946,31-40,54.648648648648646,0,0,1,1,0.3309066843150232
32.0,male,2,own,little,little,1552.0,24.0,radio/TV,good,64.66397233448606,31-40,48.5,0,0,1,1,0.39184952978056425
24.0,female,1,own,little,little,626.0,12.0,radio/TV,bad,52.16231980668278,18-30,26.083333333333332,0,0,1,1,0.6150061500615006
35.0,male,2,free,little,little,7882.375,42.0,car,good,187.6711268779315,31-40,225.2107142857143,0,0,1,1,0.11258250186464769
23.0,female,2,own,little,little,996.0,12.0,repairs,good,82.9930839096742,18-30,43.30434782608695,0,0,1,1,0.501002004008016
45.0,male,1,own,quite rich,little,1750.0,6.0,radio/TV,good,291.6180636560573,41-50,38.888888888888886,0,0,3,1,1.0909090909090908
34.0,male,2,own,little,little,6999.0,42.0,radio/TV,bad,166.63888955024882,31-40,205.85294117647058,0,0,1,1,0.12501562695336918
27.0,male,2,own,moderate,moderate,1995.0,12.0,car,good,166.23614698775103,18-30,73.88888888888889,0,0,2,2,0.667779632721202
64.5,female,3,own,little,moderate,1199.0,9.0,education,good,133.20742139762248,60+,18.589147286821706,0,0,1,2,0.45475216007276037
22.0,male,2,own,little,moderate,1331.0,12.0,radio/TV,bad,110.90742438130157,18-30,60.5,0,0,1,2,0.429000429000429
28.0,female,2,own,moderate,moderate,2278.0,18.0,car,bad,126.54852508193989,18-30,81.35714285714286,0,0,2,2,0.6101281269066504
29.0,female,2,own,little,little,5003.0,21.0,car,bad,238.22675110709014,18-30,172.51724137931035,0,0,1,1,0.16658337497917708
27.0,male,2,own,little,little,3552.0,24.0,furniture/equipment,bad,147.99383359026706,18-30,131.55555555555554,0,0,1,1,0.21968365553602814
31.0,male,1,own,little,moderate,1928.0,18.0,furniture/equipment,bad,107.10516082439864,31-40,62.193548387096776,0,0,1,2,0.34153005464480873
49.0,male,2,free,little,little,2964.0,24.0,car,good,123.49485438106746,41-50,60.48979591836735,0,0,1,1,0.2522704339051463
24.0,male,1,rent,little,little,1546.0,24.0,radio/TV,bad,64.41398275071872,18-30,64.41666666666667,0,0,1,1,0.39277297721916726
29.0,female,2,own,little,rich,683.0,6.0,radio/TV,good,113.81436427262122,18-30,23.551724137931036,0,0,1,3,0.5941770647653001
37.0,male,2,free,little,moderate,7882.375,36.0,car,bad,218.94877920057777,31-40,213.03716216216216,0,0,1,2,0.11258250186464769
37.0,male,3,own,little,moderate,4712.0,24.0,business,good,196.32515311862005,31-40,127.35135135135135,0,0,1,2,0.1750700280112045
23.0,female,2,rent,moderate,moderate,1553.0,24.0,radio/TV,good,64.70563726511395,18-30,67.52173913043478,0,0,2,2,0.7833920877399139
36.0,male,2,own,little,little,1372.0,12.0,car,bad,114.32380634947089,31-40,38.111111111111114,0,0,1,1,0.4215851602023609
34.0,male,2,own,rich,little,2578.0,24.0,radio/TV,good,107.41219115870172,31-40,75.82352941176471,0,0,4,1,1.1179429849077698
41.0,male,2,own,little,moderate,3979.0,42.0,radio/TV,good,94.73583962286612,41-50,97.04878048780488,0,0,1,2,0.2008435428800964
31.0,female,2,own,little,little,6758.0,42.0,radio/TV,bad,160.90093093021596,31-40,218.0,0,0,1,1,0.12889920082495487
23.0,female,1,rent,little,little,3234.0,24.0,furniture/equipment,bad,134.74438565059788,18-30,140.6086956521739,0,0,1,1,0.23618327822390175
38.0,male,2,own,little,little,5954.0,30.0,radio/TV,good,198.46005133162228,31-40,156.68421052631578,0,0,1,1,0.14380212827149844
26.0,female,3,rent,little,little,5433.0,24.0,car,good,226.3655681013291,18-30,208.96153846153845,0,0,1,1,0.155448468832582
22.0,female,1,own,little,little,806.0,15.0,business,good,53.72975134991001,18-30,36.63636363636363,0,0,1,1,0.5537098560354374
27.0,male,1,own,little,moderate,1082.0,9.0,radio/TV,good,120.20886568159094,18-30,40.074074074074076,0,0,1,2,0.48030739673390976
24.0,female,2,own,little,little,2788.0,15.0,furniture/equipment,good,185.85427638157458,18-30,116.16666666666667,0,0,1,1,0.2639915522703274
27.0,female,2,own,little,moderate,2930.0,12.0,radio/TV,good,244.146321139905,18-30,108.51851851851852,0,0,1,2,0.2544529262086514
33.0,female,2,own,little,little,1927.0,24.0,education,good,80.288321319945,31-40,58.39393939393939,0,0,1,1,0.341646737273659
27.0,male,2,own,little,moderate,2820.0,36.0,car,bad,78.33115746784812,18-30,104.44444444444444,0,0,1,2,0.2617801047120419
27.0,male,1,own,little,little,937.0,24.0,education,good,39.0400399983334,18-30,34.7037037037037,0,0,1,1,0.5162622612287042
30.0,male,2,own,little,moderate,1056.0,18.0,car,bad,58.6634075884673,18-30,35.2,0,0,1,2,0.48638132295719844
49.0,male,1,own,little,moderate,3124.0,12.0,car,good,260.3116406966086,41-50,63.755102040816325,0,0,1,2,0.2424830261881668
26.0,female,2,rent,little,little,1388.0,9.0,furniture/equipment,good,154.20508832351962,18-30,53.38461538461539,0,0,1,1,0.4187604690117253
33.0,male,1,rent,little,moderate,2384.0,36.0,repairs,bad,66.22038276714537,31-40,72.24242424242425,0,0,1,2,0.29550827423167847
52.0,female,3,free,little,little,2133.0,12.0,car,good,177.73518873427216,51-60,41.01923076923077,0,0,1,1,0.31918289179699966
20.0,female,2,rent,little,little,2039.0,18.0,furniture/equipment,bad,113.27148491750458,18-30,101.95,0,0,1,1,0.3290556103981573
36.0,male,2,rent,little,little,2799.0,9.0,car,good,310.9654482835241,31-40,77.75,0,0,1,1,0.26322716504343247
21.0,male,1,own,little,little,1289.0,12.0,furniture/equipment,good,107.4077160236647,18-30,61.38095238095238,0,0,1,1,0.43687199650502406
47.0,male,1,own,little,little,1217.0,18.0,domestic appliances,bad,67.60735514693627,41-50,25.893617021276597,0,0,1,1,0.4510599909788002
60.0,male,2,own,little,little,2246.0,12.0,furniture/equipment,bad,187.15107074410466,51-60,37.43333333333333,0,0,1,1,0.3080714725816389
58.0,female,1,own,little,little,385.0,12.0,radio/TV,good,32.080659945004584,51-60,6.637931034482759,0,0,1,1,0.7220216606498195
42.0,female,2,rent,little,moderate,1965.0,24.0,car,good,81.87158868380483,41-50,46.785714285714285,0,0,1,2,0.3372681281618887
36.0,female,1,own,rich,little,1572.0,21.0,business,good,74.85357840102851,31-40,43.666666666666664,0,0,4,1,1.5552099533437014
20.0,female,1,rent,little,moderate,2718.0,24.0,car,bad,113.24528144660638,18-30,135.9,0,0,1,2,0.2689618074233459
40.0,male,3,own,little,little,1358.0,24.0,vacation/others,bad,56.580975792675304,31-40,33.95,0,0,1,1,0.4240882103477523
32.0,female,1,own,moderate,moderate,931.0,6.0,car,bad,155.14080986502248,31-40,29.09375,0,0,2,2,1.0357327809425168
23.0,female,2,rent,little,little,1442.0,24.0,car,bad,60.080829965418104,18-30,62.69565217391305,0,0,1,1,0.40950040950040945
36.0,male,1,own,little,moderate,4241.0,24.0,business,bad,176.70097079288362,31-40,117.80555555555556,0,0,1,2,0.19080328181644726
31.0,male,2,own,little,little,2775.0,18.0,car,bad,154.15810232764846,31-40,89.51612903225806,0,0,1,1,0.26490066225165565
32.0,male,2,free,little,little,3863.0,24.0,business,good,160.95162701554102,31-40,120.71875,0,0,1,1,0.2056343820686819
45.0,female,2,own,little,moderate,2329.0,7.0,radio/TV,good,332.6667618911584,41-50,51.75555555555555,0,0,1,2,0.30039050765995795
30.0,female,2,own,little,moderate,918.0,9.0,furniture/equipment,bad,101.98866792578603,18-30,30.6,0,0,1,2,0.5213764337851928
34.0,female,1,free,little,moderate,1837.0,24.0,education,bad,76.53847756343485,31-40,54.029411764705884,0,0,1,2,0.3524850193866761
28.0,female,3,own,little,little,3349.0,36.0,furniture/equipment,bad,93.0251937446182,18-30,119.60714285714286,0,0,1,1,0.22993791676247413
23.0,female,2,own,little,rich,1275.0,10.0,furniture/equipment,good,127.48725127487252,18-30,55.43478260869565,0,0,1,3,0.43956043956043955
22.0,male,2,own,quite rich,little,2828.0,24.0,furniture/equipment,good,117.82842381567434,18-30,128.54545454545453,0,0,3,1,0.7836990595611285
64.5,male,3,own,little,little,4526.0,24.0,business,good,188.5754760218324,60+,70.17054263565892,0,0,1,1,0.18096272167933405
50.0,female,2,free,moderate,moderate,2671.0,36.0,radio/TV,bad,74.19238354490153,41-50,53.42,0,0,2,2,0.5448106782892945
33.0,male,2,own,little,little,2051.0,18.0,radio/TV,good,113.93811454919171,31-40,62.15151515151515,0,0,1,1,0.32776138970829233
45.0,male,2,free,little,little,1300.0,15.0,car,good,86.6608892740484,41-50,28.88888888888889,0,0,1,1,0.4347826086956522
22.0,female,2,own,moderate,little,741.0,12.0,domestic appliances,bad,61.744854595450384,18-30,33.68181818181818,0,0,2,1,1.1487650775416427
48.0,female,1,free,moderate,rich,1240.0,10.0,car,bad,123.98760123987601,41-50,25.833333333333332,0,0,2,3,0.8928571428571428
29.0,female,2,own,rich,little,3357.0,21.0,radio/TV,good,159.8495309747155,18-30,115.75862068965517,0,0,4,1,0.9180628873077805
22.0,female,2,rent,little,little,3632.0,24.0,car,good,151.3270280404983,18-30,165.0909090909091,0,0,1,1,0.21588946459412783
22.0,female,2,own,little,little,1808.0,18.0,furniture/equipment,bad,100.43886450752736,18-30,82.18181818181819,0,0,1,1,0.3561253561253562
48.0,male,3,own,little,moderate,7882.375,42.0,business,good,187.6711268779315,41-50,164.21614583333334,0,0,1,2,0.11258250186464769
27.0,male,3,free,little,moderate,7882.375,42.0,radio/TV,good,187.6711268779315,18-30,291.93981481481484,0,0,1,2,0.11258250186464769
37.0,male,2,rent,little,little,3676.0,6.0,car,good,612.564572571238,31-40,99.35135135135135,0,0,1,1,0.21385799828913601
21.0,female,2,rent,moderate,moderate,3441.0,30.0,furniture/equipment,bad,114.69617679410686,18-30,163.85714285714286,0,0,2,2,0.45034902049088044
49.0,male,1,own,little,little,640.0,12.0,car,good,53.3288892592284,41-50,13.061224489795919,0,0,1,1,0.6097560975609756
27.0,male,2,own,little,moderate,3652.0,21.0,business,good,173.89648111994666,18-30,135.25925925925927,0,0,1,2,0.21496130696474633
